,price,area,br,ba,posdt,dogs,cats,wd,house,apartment,laundry,garage,carport,furnished,latitude,longitude,zipc,num_img
1488,750.0,1750.0,3.0,2.0,2018-07-11T12:19:23-0700,1,1,0,1,0,0,1,0,0,47.6633,-122.3022,-1,1.0
1489,1252.0,730.0,1.0,1.0,2018-07-11T14:17:15-0700,1,1,1,0,1,0,0,0,0,47.244307,-122.299933,-1,24.0
1490,1491.0,876.0,1.0,1.0,2018-07-11T14:17:10-0700,1,1,1,0,1,0,1,0,0,47.239922,-122.444529,-1,12.0
1491,2250.0,,3.0,2.0,2018-07-11T12:53:52-0700,1,1,0,1,0,0,0,0,0,47.0129,-122.8763,-1,2.0
1492,2360.0,706.0,1.0,1.0,2018-07-11T14:16:37-0700,1,1,1,0,1,0,1,0,0,47.607005,-122.322357,-1,14.0
1493,3200.0,,4.0,2.0,2018-07-11T14:06:18-0700,1,1,0,1,0,0,0,0,0,47.4483,-122.2731,-1,10.0
1494,2225.0,559.0,0.0,1.0,2018-07-11T14:16:11-0700,1,1,1,0,1,0,1,0,0,47.616181,-122.331418,-1,16.0
1495,1245.0,,1.0,1.0,2018-06-26T14:19:18-0700,0,0,0,0,1,1,0,0,0,48.0881,-123.1198,-1,6.0
1496,2595.0,1065.0,2.0,2.0,2018-07-11T14:15:57-0700,1,1,1,0,1,0,0,0,0,47.749403,-122.106342,-1,12.0
1497,1174.0,693.0,1.0,1.0,2018-07-11T14:15:56-0700,1,1,1,0,1,0,0,1,0,47.2325,-122.3594,-1,4.0
1498,975.0,,1.0,1.0,2018-07-01T17:36:00-0700,0,0,1,0,0,0,0,0,0,47.57285,-122.631566,-1,7.0
1499,1069.0,546.0,1.0,1.0,2018-07-06T11:24:46-0700,1,1,0,0,1,0,1,0,0,47.623421,-122.333868,-1,12.0
1500,2256.0,652.0,1.0,1.0,2018-07-11T14:15:18-0700,1,1,1,0,1,0,1,0,0,47.6718,-122.1232,-1,9.0
1501,1203.0,800.0,2.0,1.0,2018-07-11T14:15:07-0700,1,1,0,0,1,0,0,0,0,47.921814,-122.244931,-1,5.0
1502,1275.0,1010.0,2.0,1.0,2018-07-11T14:15:07-0700,1,1,0,0,1,0,0,0,0,47.313959,-122.579049,-1,6.0
1503,2120.0,1089.0,2.0,2.0,2018-07-09T13:10:52-0700,1,1,1,0,1,0,0,1,0,47.64196,-122.144301,-1,11.0
1504,2835.0,1220.0,2.0,2.0,2018-07-11T14:14:53-0700,1,1,1,0,1,0,1,0,0,47.677077,-122.127946,-1,14.0
1505,2165.0,890.0,2.0,1.0,2018-07-11T14:14:03-0700,1,1,1,0,1,0,0,1,0,47.706178,-122.217901,-1,10.0
1506,1065.0,725.0,1.0,1.0,2018-07-11T14:13:13-0700,1,1,0,0,1,0,0,0,0,47.181037,-122.460628,-1,4.0
1507,2180.0,,2.0,,2018-07-11T14:07:12-0700,1,1,1,0,1,0,0,0,0,47.666312,-122.670422,-1,4.0
1508,1800.0,766.0,2.0,2.0,2018-07-11T14:12:32-0700,1,1,1,0,1,0,0,0,0,47.733003,-122.109133,-1,12.0
1509,1580.0,949.0,2.0,2.0,2018-07-07T12:58:59-0700,0,0,0,0,1,0,0,0,0,47.673004,-122.669856,-1,7.0
1510,1225.0,740.0,2.0,1.0,2018-06-27T14:41:19-0700,0,0,0,0,0,0,0,0,0,47.14589,-122.50104,-1,9.0
1511,2395.0,829.0,1.0,1.0,2018-07-11T14:12:43-0700,1,1,1,0,1,0,1,0,0,47.62352,-122.360538,-1,18.0
1512,3148.0,1022.0,2.0,2.0,2018-07-11T14:12:39-0700,1,1,1,0,1,0,1,0,0,47.620133,-122.347567,-1,11.0
1513,1652.0,931.0,2.0,1.0,2018-07-07T01:18:23-0700,1,1,1,0,1,0,0,0,0,47.6462,-122.0386,-1,6.0
1514,2800.0,1300.0,3.0,2.0,2018-07-11T14:11:57-0700,1,1,1,0,1,0,1,0,0,47.678377,-122.199762,-1,10.0
1515,2550.0,,4.0,3.0,2018-07-11T13:58:51-0700,1,1,0,1,0,0,0,0,0,47.3845,-122.0574,-1,10.0
1516,1990.0,578.0,1.0,1.0,2018-07-09T12:37:09-0700,1,1,1,0,1,0,1,0,0,47.62313,-122.331442,-1,11.0
1517,1319.0,759.0,1.0,1.0,2018-07-11T14:11:31-0700,1,1,1,0,1,0,0,0,0,47.3607,-122.6001,-1,12.0
1518,4224.0,826.0,1.0,1.0,2018-07-11T13:52:23-0700,1,1,1,0,1,0,1,0,0,47.614244,-122.33759,-1,11.0
1519,1605.0,880.0,0.0,1.0,2018-07-11T14:11:13-0700,1,1,1,0,1,0,0,0,0,47.785019,-122.342341,-1,18.0
1520,2173.0,1432.0,2.0,2.0,2018-07-11T14:11:01-0700,0,0,0,0,0,0,0,0,0,47.487848,-121.800804,-1,10.0
1521,1510.0,1132.0,2.0,1.0,2018-07-11T14:10:38-0700,1,1,0,0,1,0,0,0,0,47.4714,-122.2203,-1,8.0
1522,1585.0,1240.0,3.0,2.0,2018-07-11T13:53:32-0700,0,0,0,0,1,0,0,0,0,47.228,-122.5396,-1,3.0
1523,1370.0,558.0,0.0,1.0,2018-07-07T09:59:30-0700,1,1,1,0,1,0,1,0,0,47.478401,-122.207692,-1,12.0
1524,1435.0,826.0,1.0,1.0,2018-07-11T14:10:23-0700,1,1,1,0,1,0,0,0,0,47.654939,-122.695683,-1,21.0
1525,1650.0,476.0,1.0,1.0,2018-07-06T13:49:48-0700,0,0,0,0,0,0,0,0,0,47.65991,-122.346776,-1,17.0
1526,1800.0,766.0,1.0,1.0,2018-07-11T14:09:24-0700,1,1,1,0,1,0,0,0,0,47.752013,-122.146609,-1,9.0
1527,2055.0,1277.0,2.0,2.0,2018-06-21T13:07:58-0700,0,0,0,0,0,0,0,0,0,47.487848,-121.800804,-1,10.0
1528,1796.0,1027.0,2.0,2.0,2018-07-11T14:09:17-0700,0,0,0,0,0,0,0,0,0,47.358155,-122.100846,-1,9.0
1529,2295.0,838.0,2.0,2.0,2018-07-03T09:26:50-0700,1,1,1,0,1,0,1,0,0,47.593529,-122.308393,-1,5.0
1530,1825.0,833.0,1.0,1.0,2018-07-11T14:08:22-0700,1,1,1,0,1,0,1,0,0,47.5412,-122.275,-1,14.0
1531,1350.0,758.0,2.0,1.0,2018-07-11T10:18:36-0700,0,0,0,0,0,0,0,0,0,47.4511,-122.353,-1,9.0
1532,1400.0,1050.0,2.0,1.0,2018-07-11T10:18:18-0700,1,1,1,0,1,0,0,1,0,47.220152,-122.493913,-1,8.0
1533,1601.0,920.0,2.0,2.0,2018-07-11T17:18:14-0700,1,1,1,0,1,0,0,1,0,47.6621,-122.6981,-1,7.0
1534,3620.0,1100.0,2.0,2.0,2018-07-11T17:12:13-0700,1,1,1,0,1,0,1,0,0,47.669563,-122.38464,-1,23.0
1535,3000.0,1410.0,3.0,3.0,2018-07-11T10:15:24-0700,1,1,1,0,0,0,1,0,0,47.67522,-122.371139,-1,16.0
1536,2400.0,1182.0,3.0,2.0,2018-07-11T17:18:08-0700,0,0,0,0,0,0,0,0,0,47.832143,-122.216592,-1,15.0
1537,1295.0,,0.0,1.0,2018-07-07T08:43:55-0700,1,1,0,0,1,1,0,0,0,47.604982,-122.323169,-1,13.0
1538,2725.0,688.0,1.0,1.0,2018-07-11T10:12:02-0700,1,1,1,0,1,0,1,0,0,47.61982,-122.311237,-1,12.0
1539,1595.0,478.0,0.0,1.0,2018-07-11T17:17:57-0700,1,1,1,0,1,0,1,0,0,47.653012,-122.343867,-1,13.0
1540,1850.0,340.0,0.0,1.0,2018-07-07T08:43:28-0700,1,1,0,0,1,1,0,0,0,47.604973,-122.323035,-1,17.0
1541,1695.0,850.0,2.0,1.0,2018-07-05T14:35:19-0700,0,0,0,0,1,0,0,0,0,47.669679,-122.390592,-1,9.0
1542,1342.0,830.0,1.0,,2018-07-11T17:17:49-0700,1,1,1,0,1,0,0,1,0,47.166924,-122.292974,-1,20.0
1543,3565.0,943.0,2.0,2.0,2018-07-11T17:17:42-0700,1,1,1,0,1,0,1,0,0,47.616799,-122.348899,-1,24.0
1544,1650.0,584.0,1.0,1.0,2018-06-20T11:36:54-0700,0,0,1,0,0,0,1,0,0,47.654331,-122.357483,-1,9.0
1545,1523.0,600.0,2.0,2.0,2018-07-11T17:17:39-0700,1,1,1,0,1,0,1,0,0,47.721202,-122.298027,-1,8.0
1546,1795.0,900.0,2.0,1.0,2018-06-12T19:54:14-0700,0,0,0,0,1,1,0,0,0,47.638834,-122.326133,-1,10.0
1547,3165.0,935.0,2.0,2.0,2018-07-11T17:17:31-0700,1,1,1,0,1,0,0,0,0,47.613181,-122.332186,-1,23.0
1548,1708.0,1036.0,2.0,2.0,2018-07-11T10:17:19-0700,1,1,1,0,1,0,0,0,0,47.176809,-122.181333,-1,4.0
1549,2000.0,884.0,1.0,0.0,2018-07-11T10:17:01-0700,0,1,1,0,1,0,0,1,0,47.599292,-122.159738,-1,13.0
1550,1950.0,628.0,1.0,1.0,2018-07-11T17:17:00-0700,1,1,1,0,1,0,1,0,0,47.6379,-122.3643,-1,17.0
1551,1569.0,900.0,2.0,1.0,2018-06-13T04:35:44-0700,0,0,0,0,0,0,0,0,0,47.776374,-122.294882,-1,6.0
1552,2299.0,1012.0,2.0,,2018-07-11T10:16:59-0700,1,1,1,0,1,0,1,0,0,47.600709,-122.325768,-1,8.0
1553,1285.0,708.0,1.0,1.0,2018-07-11T17:16:32-0700,0,0,0,0,0,0,0,0,0,47.265995,-122.219274,-1,3.0
1554,1555.0,541.0,0.0,1.0,2018-07-11T17:16:15-0700,1,1,1,0,1,0,1,0,0,47.620021,-122.191034,-1,8.0
1555,2150.0,1150.0,2.0,,2018-07-11T10:16:08-0700,1,1,1,0,1,0,0,0,0,47.70142,-122.175635,-1,13.0
1556,880.0,,1.0,1.0,2018-07-11T10:15:32-0700,1,1,0,0,1,0,0,0,0,47.121279,-122.523278,-1,8.0
1557,1467.0,780.0,1.0,1.0,2018-07-11T17:15:26-0700,0,1,1,0,1,0,0,0,0,47.853609,-122.257384,-1,12.0
1558,2995.0,809.0,1.0,1.0,2018-07-11T17:10:14-0700,1,1,1,0,1,0,1,0,0,47.669563,-122.38464,-1,23.0
1559,1750.0,769.0,0.0,1.0,2018-07-11T10:15:02-0700,0,0,0,0,0,0,0,0,0,47.609693,-122.030125,-1,24.0
1560,1265.0,728.0,1.0,1.0,2018-07-11T10:14:56-0700,1,1,1,0,1,0,0,0,0,47.499183,-122.6543,-1,7.0
1561,1568.0,440.0,0.0,1.0,2018-07-05T15:17:01-0700,1,1,1,0,1,0,1,0,0,47.61422,-122.316737,-1,10.0
1562,1825.0,588.0,0.0,1.0,2018-07-11T10:14:42-0700,0,0,0,0,0,0,0,0,0,47.61872,-122.346438,-1,10.0
1563,1830.0,1005.0,2.0,2.0,2018-07-11T17:14:34-0700,1,1,1,0,1,0,1,0,0,47.168727,-122.285099,-1,9.0
1564,1435.0,750.0,1.0,1.0,2018-07-09T16:29:32-0700,1,1,0,0,1,0,0,0,0,47.755858,-122.233719,-1,10.0
1565,1335.0,530.0,1.0,1.0,2018-07-11T16:54:14-0700,1,1,1,0,1,0,0,0,0,47.487791,-122.187983,-1,5.0
1566,1395.0,760.0,1.0,1.0,2018-07-11T17:14:11-0700,1,1,1,0,1,0,0,1,0,47.673011,-122.676672,-1,21.0
1567,840.0,,1.0,1.0,2018-07-11T10:13:58-0700,1,1,0,0,1,0,0,0,0,47.121279,-122.523278,-1,5.0
1568,1699.0,603.0,0.0,1.0,2018-07-11T10:13:49-0700,1,1,1,0,1,0,1,0,0,47.706136,-122.212345,-1,11.0
1569,1750.0,1119.0,3.0,2.0,2018-07-09T17:04:55-0700,0,0,0,0,0,0,0,0,0,47.672223,-122.671451,-1,9.0
1570,1348.0,570.0,1.0,1.0,2018-07-11T10:13:44-0700,1,1,1,0,1,0,0,1,0,47.6621,-122.6981,-1,6.0
1571,1810.0,1159.0,3.0,2.0,2018-07-07T09:33:07-0700,1,1,1,0,1,0,0,1,0,47.236302,-122.555076,-1,9.0
1572,2425.0,1300.0,3.0,,2018-07-11T17:13:41-0700,1,1,1,0,0,0,1,0,0,47.43491,-122.212665,-1,10.0
1573,1500.0,956.0,2.0,2.0,2018-07-11T17:13:35-0700,1,1,1,0,1,0,0,0,0,47.368898,-122.297681,-1,12.0
1574,1350.0,727.0,1.0,1.0,2018-07-11T10:13:25-0700,1,1,1,0,1,0,0,0,0,47.176809,-122.181333,-1,4.0
1575,1826.0,1011.0,2.0,2.0,2018-07-11T09:57:16-0700,1,1,1,0,1,0,0,1,0,47.887308,-122.206586,-1,19.0
1576,2595.0,715.0,1.0,1.0,2018-07-11T17:13:15-0700,1,1,1,0,1,0,0,0,0,47.626721,-122.360474,-1,9.0
1577,2950.0,890.0,1.0,2.0,2018-07-11T17:13:07-0700,1,1,1,0,1,0,1,0,0,47.619238,-122.320837,-1,20.0
1578,1435.0,750.0,1.0,1.0,2018-07-11T17:12:58-0700,1,1,0,0,1,0,0,0,0,47.755858,-122.233719,-1,10.0
1579,1790.0,1230.0,2.0,,2018-07-11T17:12:56-0700,1,1,1,0,1,0,1,0,0,47.199068,-122.2143,-1,10.0
1580,1240.0,592.0,1.0,1.0,2018-07-11T10:12:55-0700,0,0,0,0,0,0,0,0,0,47.323395,-122.358857,-1,9.0
1581,3000.0,980.0,2.0,1.0,2018-06-27T16:00:43-0700,0,0,1,0,1,0,0,0,0,47.693155,-122.270601,-1,14.0
1582,1725.0,956.0,2.0,2.0,2018-07-11T17:12:45-0700,1,1,1,0,1,0,0,1,0,47.49074,-122.159348,-1,10.0
1583,1375.0,685.0,1.0,1.0,2018-07-11T17:12:38-0700,1,1,1,0,1,0,0,0,0,47.8392,-122.2855,-1,14.0
1584,2892.0,817.0,2.0,1.0,2018-07-11T17:12:28-0700,1,1,1,0,1,0,1,0,0,47.661168,-122.318547,-1,24.0
1585,1735.0,,,,2018-07-11T17:12:22-0700,0,0,0,0,1,0,0,0,0,47.3866,-122.2109,-1,11.0
1586,2789.0,884.0,1.0,1.0,2018-07-11T10:12:21-0700,1,1,1,0,1,0,1,0,0,47.62313,-122.331442,-1,11.0
1587,1095.0,980.0,2.0,1.0,2018-07-11T10:12:19-0700,1,1,1,0,1,0,0,0,0,47.19531,-122.463417,-1,13.0
1588,1450.0,736.0,1.0,1.0,2018-07-11T17:12:12-0700,1,1,1,0,1,0,0,0,0,47.386858,-122.047938,-1,11.0
1589,1703.0,944.0,2.0,2.0,2018-07-11T10:11:56-0700,0,0,0,0,0,0,0,0,0,47.358155,-122.100846,-1,9.0
1590,1285.0,708.0,1.0,1.0,2018-07-11T17:11:44-0700,1,1,1,0,1,0,0,0,0,47.266082,-122.219296,-1,3.0
1591,1295.0,445.0,0.0,1.0,2018-07-11T17:11:31-0700,1,1,0,0,1,0,0,0,0,47.73182,-122.296413,-1,7.0
1592,1950.0,1010.0,2.0,2.0,2018-07-11T17:11:31-0700,1,1,1,0,1,0,0,0,0,47.735817,-122.29193,-1,9.0
1593,820.0,495.0,1.0,1.0,2018-07-11T17:11:28-0700,1,1,0,0,1,1,0,0,0,47.04752,-122.902065,-1,2.0
1594,2090.0,,1.0,1.0,2018-07-11T17:11:27-0700,1,1,1,0,1,0,1,0,0,47.622637,-122.342435,-1,6.0
1595,1695.0,860.0,2.0,1.0,2018-06-22T09:46:50-0700,1,1,1,1,0,0,0,0,0,47.479181,-122.336635,-1,11.0
1596,1200.0,700.0,0.0,1.0,2018-07-08T19:08:10-0700,0,0,1,0,1,0,0,0,0,47.6786,-122.1894,-1,11.0
1597,1590.0,490.0,1.0,1.0,2018-07-11T17:11:12-0700,0,1,0,0,1,0,0,1,0,47.624921,-122.132233,-1,6.0
1598,2120.0,789.0,1.0,1.0,2018-07-11T10:10:58-0700,1,1,1,0,1,0,1,0,0,47.61302,-122.303418,-1,8.0
1599,1560.0,765.0,0.0,1.0,2018-07-11T10:10:48-0700,1,1,1,0,1,0,1,0,0,47.091324,-122.642162,-1,5.0
1600,865.0,520.0,1.0,1.0,2018-07-11T10:10:46-0700,1,1,0,0,1,0,0,0,0,47.121279,-122.523278,-1,13.0
1601,1795.0,1608.0,3.0,,2018-07-11T10:10:42-0700,1,1,1,1,0,0,1,0,0,47.0968,-122.6312,-1,19.0
1602,3000.0,1955.0,4.0,,2018-07-11T10:10:28-0700,0,0,1,0,0,0,1,0,0,47.544467,-122.015812,-1,14.0
1603,3695.0,1820.0,3.0,2.0,2018-07-11T17:10:25-0700,0,0,1,1,0,0,1,0,0,47.539419,-122.228574,-1,14.0
1604,1199.0,973.0,2.0,1.0,2018-07-11T10:10:18-0700,1,1,1,0,1,0,0,1,0,47.2325,-122.3594,-1,4.0
1605,2650.0,1400.0,2.0,1.0,2018-06-30T08:08:59-0700,0,0,1,1,0,0,0,0,0,47.471503,-122.444687,-1,11.0
1606,1335.0,800.0,2.0,1.0,2018-07-09T13:10:51-0700,1,1,0,0,1,0,0,1,0,47.288422,-122.189929,-1,9.0
1607,2380.0,751.0,1.0,1.0,2018-07-11T17:10:02-0700,0,0,0,0,0,0,0,0,0,47.61872,-122.346438,-1,9.0
1608,1823.0,710.0,1.0,1.0,2018-07-05T09:06:48-0700,1,1,1,0,1,0,1,0,0,47.759771,-122.162704,-1,9.0
1609,1260.0,960.0,2.0,,2018-07-09T09:54:25-0700,0,0,0,0,1,0,0,0,0,47.222273,-122.505955,-1,5.0
1610,1605.0,560.0,2.0,1.0,2018-07-05T07:59:53-0700,1,1,0,0,1,0,0,0,0,47.681306,-122.324727,-1,3.0
1611,1605.0,560.0,2.0,1.0,2018-07-05T14:44:05-0700,1,1,0,0,1,0,0,0,0,47.681306,-122.324727,-1,3.0
1612,2000.0,2239.0,4.0,,2018-07-11T17:09:45-0700,0,0,1,1,0,0,1,0,0,47.21797,-122.345315,-1,2.0
1613,1931.0,560.0,1.0,1.0,2018-07-11T10:09:44-0700,1,1,1,0,1,0,1,0,0,47.625593,-122.344938,-1,9.0
1614,1652.0,600.0,2.0,1.0,2018-07-11T10:09:36-0700,0,0,0,0,1,1,0,0,0,47.658849,-122.315237,-1,9.0
1615,1880.0,950.0,2.0,1.0,2018-07-06T22:38:53-0700,0,0,0,0,1,1,0,0,0,47.65122,-122.348338,-1,8.0
1616,3189.0,1044.0,2.0,2.0,2018-07-07T09:16:42-0700,1,1,1,0,1,0,1,0,0,47.668783,-122.388578,-1,14.0
1617,3100.0,631.0,1.0,1.0,2018-07-11T17:09:24-0700,1,1,1,0,1,0,1,0,0,47.61042,-122.339737,-1,10.0
1618,2450.0,1186.0,2.0,2.0,2018-07-11T10:09:21-0700,1,1,1,0,1,0,0,0,0,47.761245,-122.249007,-1,14.0
1619,2000.0,2239.0,4.0,,2018-07-11T17:09:17-0700,0,0,1,1,0,0,1,0,0,,,-1,3.0
1620,1320.0,850.0,2.0,1.0,2018-07-05T09:15:07-0700,1,1,0,0,1,0,0,0,0,47.956357,-122.219812,-1,10.0
1621,1879.0,653.0,1.0,1.0,2018-07-11T17:09:06-0700,1,1,1,0,1,0,1,0,0,47.620021,-122.191034,-1,10.0
1622,1680.0,930.0,2.0,2.0,2018-07-07T15:53:05-0700,1,1,1,0,1,0,0,0,0,47.813519,-122.282469,-1,6.0
1623,1295.0,460.0,1.0,1.0,2018-07-05T14:12:08-0700,1,1,0,0,1,0,0,0,0,47.546293,-122.385538,-1,9.0
1624,1600.0,490.0,1.0,1.0,2018-07-11T17:08:59-0700,0,1,0,0,1,0,0,1,0,47.624921,-122.132233,-1,6.0
1625,1795.0,840.0,2.0,1.0,2018-07-11T17:08:54-0700,1,1,1,0,1,0,0,1,0,47.652607,-122.132713,-1,3.0
1626,1814.0,479.0,0.0,1.0,2018-07-11T10:08:46-0700,1,1,1,0,1,0,1,0,0,47.5746,-122.3934,-1,8.0
1627,2967.0,1206.0,2.0,2.0,2018-07-11T16:56:43-0700,1,1,1,0,1,0,1,0,0,47.706136,-122.212345,-1,11.0
1628,1695.0,415.0,0.0,1.0,2018-07-11T10:08:37-0700,1,1,1,0,1,0,1,0,0,47.614302,-122.31381,-1,23.0
1629,2044.0,1584.0,3.0,,2018-07-11T17:08:29-0700,1,1,1,0,1,0,1,0,0,47.199068,-122.2143,-1,12.0
1630,1999.0,1165.0,2.0,2.0,2018-07-11T10:08:24-0700,1,1,1,0,1,0,0,0,0,47.3099,-122.2653,-1,16.0
1631,1325.0,674.0,1.0,1.0,2018-06-21T04:18:29-0700,1,1,1,0,1,0,0,0,0,47.371777,-122.195381,-1,7.0
1632,1095.0,234.0,0.0,1.0,2018-07-05T13:37:16-0700,0,1,0,0,1,0,0,0,0,47.651462,-122.348338,-1,12.0
1633,1250.0,608.0,2.0,1.0,2018-07-11T17:08:07-0700,0,0,0,0,0,0,0,0,0,47.389731,-122.295777,-1,6.0
1634,1568.0,645.0,1.0,1.0,2018-07-11T10:07:59-0700,1,1,1,0,1,0,1,0,0,47.721202,-122.298027,-1,10.0
1635,1650.0,474.0,0.0,1.0,2018-07-11T17:07:47-0700,1,1,1,0,1,0,1,0,0,47.60442,-122.318968,-1,11.0
1636,1399.0,565.0,1.0,1.0,2018-07-11T17:07:43-0700,1,1,0,0,1,1,0,1,0,47.703297,-122.333738,-1,23.0
1637,1850.0,1000.0,2.0,1.0,2018-07-11T17:07:35-0700,1,1,1,0,1,0,0,0,0,47.707625,-122.318001,-1,15.0
1638,1550.0,425.0,0.0,1.0,2018-07-11T17:07:28-0700,1,1,1,0,1,0,1,0,0,47.600694,-122.325704,-1,7.0
1639,1790.0,1230.0,2.0,,2018-07-11T17:07:01-0700,1,1,1,0,1,0,1,0,0,47.199068,-122.2143,-1,10.0
1640,1867.0,581.0,0.0,1.0,2018-07-11T17:06:58-0700,1,1,1,0,1,0,0,0,0,47.62041,-122.330437,-1,5.0
1641,1829.0,647.0,1.0,1.0,2018-06-18T10:39:25-0700,1,1,1,0,1,0,1,0,0,47.612424,-122.326,-1,12.0
1642,1225.0,740.0,2.0,1.0,2018-06-25T09:53:04-0700,0,0,0,0,0,0,0,0,0,47.14589,-122.50104,-1,9.0
1643,2125.0,754.0,1.0,1.0,2018-07-11T17:06:41-0700,1,1,1,0,1,0,1,0,0,47.6733,-122.3426,-1,14.0
1644,3500.0,2120.0,5.0,3.0,2018-07-11T17:06:36-0700,0,0,1,1,0,0,1,0,0,47.6718,-122.1232,-1,23.0
1645,2550.0,667.0,1.0,1.0,2018-07-11T17:06:19-0700,0,0,0,0,1,0,0,0,0,47.612765,-122.198923,-1,14.0
1646,1265.0,728.0,1.0,1.0,2018-07-11T10:06:11-0700,1,1,1,0,1,0,0,0,0,47.499204,-122.654253,-1,5.0
1647,1203.0,800.0,2.0,1.0,2018-07-09T16:20:17-0700,1,1,0,0,1,0,0,0,0,47.921814,-122.244931,-1,5.0
1648,1351.0,702.0,1.0,1.0,2018-07-11T10:05:53-0700,1,1,1,0,1,0,1,0,0,47.239922,-122.444529,-1,12.0
1649,1503.0,950.0,2.0,2.0,2018-07-11T14:25:02-0700,1,1,1,0,1,0,0,0,0,47.915331,-122.217396,-1,11.0
1650,1745.0,821.0,2.0,2.0,2018-07-11T14:24:55-0700,1,1,1,0,1,0,0,0,0,47.307522,-122.229031,-1,22.0
1651,1635.0,498.0,0.0,1.0,2018-07-11T14:24:52-0700,1,1,1,0,1,0,1,0,0,47.645062,-122.206879,-1,20.0
1652,1650.0,1044.0,2.0,,2018-07-06T17:42:35-0700,1,1,1,0,1,0,0,0,0,47.888284,-122.233464,-1,9.0
1653,1100.0,,0.0,1.0,2018-07-11T14:22:01-0700,1,1,1,0,1,0,0,0,0,47.669537,-122.369628,-1,8.0
1654,1906.0,990.0,2.0,2.0,2018-07-11T14:24:28-0700,1,1,1,0,1,0,0,0,0,47.4648,-122.2075,-1,6.0
1655,600.0,456.0,0.0,1.0,2018-07-11T14:24:26-0700,0,0,0,0,1,0,0,0,0,46.659435,-122.967369,-1,7.0
1656,1662.0,750.0,1.0,1.0,2018-07-11T14:24:19-0700,1,1,1,0,1,0,0,0,0,47.7918,-122.2243,-1,14.0
1657,3405.0,1406.0,2.0,2.0,2018-07-11T14:24:17-0700,1,1,1,0,1,0,1,0,0,47.562429,-122.381456,-1,16.0
1658,1838.0,696.0,1.0,1.0,2018-07-03T10:10:09-0700,1,1,1,0,1,0,1,0,0,47.759771,-122.162704,-1,15.0
1659,1646.0,503.0,0.0,1.0,2018-07-05T02:52:32-0700,1,1,1,0,1,0,1,0,0,47.595591,-122.331734,-1,15.0
1660,1920.0,694.0,1.0,1.0,2018-07-11T14:23:48-0700,1,1,1,0,1,0,1,0,0,47.645062,-122.206879,-1,17.0
1661,1985.0,1242.0,2.0,2.0,2018-07-11T14:23:46-0700,1,1,1,0,1,0,0,0,0,47.852703,-122.252147,-1,15.0
1662,2850.0,786.0,1.0,1.0,2018-07-11T14:23:40-0700,1,1,1,0,1,0,1,0,0,47.616747,-122.346921,-1,6.0
1663,,,,,2018-07-11T14:10:34-0700,0,0,0,1,0,0,0,0,0,47.2113,-122.4126,-1,3.0
1664,3500.0,2350.0,4.0,3.0,2018-07-08T17:43:47-0700,0,0,1,1,0,0,1,0,0,47.636521,-122.209734,-1,24.0
1665,1920.0,694.0,1.0,1.0,2018-07-11T14:23:01-0700,1,1,1,0,1,0,1,0,0,47.645062,-122.206879,-1,17.0
1666,2210.0,708.0,1.0,1.0,2018-07-09T13:21:00-0700,1,1,1,0,1,0,1,0,0,47.661333,-122.292886,-1,22.0
1667,1640.0,930.0,2.0,2.0,2018-07-07T12:54:49-0700,1,1,0,0,1,0,0,0,0,47.813519,-122.282469,-1,6.0
1668,1168.0,563.0,0.0,1.0,2018-07-11T14:22:36-0700,1,1,1,0,1,0,1,0,0,47.219743,-122.469063,-1,4.0
1669,1596.0,960.0,2.0,2.0,2018-07-11T14:20:55-0700,1,1,1,0,1,0,0,0,0,47.490878,-122.172519,-1,12.0
1670,1795.0,701.0,1.0,1.0,2018-07-11T14:22:09-0700,1,1,1,0,1,0,0,1,0,47.530167,-122.07089,-1,15.0
1671,1305.0,725.0,1.0,1.0,2018-07-11T14:22:05-0700,0,0,0,0,0,0,0,0,0,47.386685,-122.196572,-1,12.0
1672,2327.0,1173.0,3.0,2.0,2018-07-11T14:22:05-0700,1,1,1,0,1,0,0,0,0,47.878527,-122.218452,-1,4.0
1673,1595.0,528.0,1.0,1.0,2018-07-11T14:21:56-0700,1,1,1,0,1,0,1,0,0,47.679617,-122.376739,-1,10.0
1674,2504.0,874.0,1.0,1.0,2018-07-11T14:21:39-0700,1,1,1,0,1,0,0,0,0,47.622906,-122.340795,-1,10.0
1675,2400.0,2110.0,4.0,,2018-07-11T14:21:01-0700,0,0,0,1,0,0,1,0,0,47.6271,-122.6373,-1,11.0
1676,1549.0,800.0,1.0,1.0,2018-07-11T14:20:57-0700,1,1,1,0,1,0,0,0,0,47.392258,-122.228506,-1,15.0
1677,1260.0,960.0,2.0,,2018-07-09T13:00:48-0700,1,1,1,0,1,0,0,1,0,47.222273,-122.505955,-1,7.0
1678,2408.0,607.0,1.0,1.0,2018-07-11T14:12:37-0700,1,1,1,0,1,0,1,0,0,47.61486,-122.350278,-1,24.0
1679,1856.0,1064.0,1.0,1.0,2018-07-11T14:20:35-0700,1,1,1,0,1,0,0,1,0,47.707998,-122.16671,-1,9.0
1680,1635.0,821.0,2.0,1.0,2018-07-11T14:19:53-0700,1,1,1,0,1,0,0,0,0,47.781388,-122.348802,-1,8.0
1681,1425.0,944.0,2.0,1.0,2018-07-11T13:51:51-0700,1,1,1,0,1,0,0,1,0,47.236302,-122.555076,-1,9.0
